2021-11-17 19:44:00+00;23;18411AMK-03;10;-12.03;1.14;138.1;0.24;1.76;-0.27;748.2;100;-12.03;2.45384;2.03923;0.000132941;324.46
2021-11-17 22:50:00+00;23;18411AMK-03;10;-11.98;2.18;125.1;1.15;2.91;-0.04;747.56;100;-11.98;2.4637;2.04703;0.000132801;324.49
2021-11-18 01:57:00+00;23;18411AMK-03;10;-11.34;0.87;192.3;0.35;1.59;-0.02;747.31;100;-11.34;2.59305;2.14924;0.000132423;324.89
2021-11-18 05:03:00+00;23;18411AMK-03;10;-10.3;2.24;261.7;0.97;3.63;0.02;747.45;91.12;-11.47;2.81622;2.32498;0.000131909;325.53
2021-11-18 08:10:00+00;23;18411AMK-03;10;-11.02;2.64;264.8;0.76;3.8;-0.21;749.9;86.45;-12.83;2.66001;2.20204;0.000132716;325.07
2021-11-18 11:16:00+00;23;18411AMK-03;10;-14.49;1.65;272.9;1.19;2.24;-0.26;754.39;94.95;-15.12;2.01018;1.68642;0.000135347;322.89
2021-11-18 14:23:00+00;23;18411AMK-03;10;-14.88;0.72;160;0.36;1.4;-0.11;755.81;99.68;-14.92;1.94686;1.63576;0.000135811;322.65
2021-11-18 17:30:00+00;23;18411AMK-03;10;-15.14;2.4;192.8;1.31;4.2;-0.36;756.36;100;-15.14;1.90563;1.60274;0.00013605;322.49
2021-11-18 20:36:00+00;23;18411AMK-03;10;-14.68;0.79;178.5;0.09;1.63;-0.19;756.62;100;-14.68;1.97912;1.66158;0.000135849;322.78
2021-11-18 23:43:00+00;23;18411AMK-03;10;-14.45;1.3;169.9;0.62;2.67;0.17;756.73;99.62;-14.49;2.0168;1.69171;0.000135746;322.93
2021-11-19 02:49:00+00;23;18411AMK-03;10;-15.18;1.59;282.6;0.82;2.83;-0.07;758.27;100;-15.18;1.89937;1.59772;0.000136415;322.46
2021-11-19 05:56:00+00;23;18411AMK-03;10;-17.01;2.68;225.9;2.03;3.73;-0.23;760.04;77.32;-20.02;1.63138;1.3821;0.000137729;321.27
2021-11-19 09:02:00+00;23;18411AMK-03;10;-16.51;1.96;213.5;1.17;2.76;-0.34;761.9;87.31;-18.12;1.70104;1.4383;0.000137793;321.6
2021-11-19 12:09:00+00;23;18411AMK-03;10;-17.87;1.29;154.5;0.78;1.96;-0.1;764.12;100;-17.87;1.51757;1.29001;0.000138944;320.76
2021-11-19 15:15:00+00;23;18411AMK-03;10;-17.51;1.33;163.2;0.84;1.85;-0.12;764.72;100;-17.51;1.56434;1.32789;0.000138854;320.98
2021-11-19 18:22:00+00;23;18411AMK-03;10;-18.15;1.24;185.9;0.76;2.02;-0.33;765.74;100;-18.15;1.48209;1.26123;0.000139394;320.58
2021-11-19 21:28:00+00;23;18411AMK-03;10;-17.78;0.46;131.6;0.13;0.96;-0.03;765.13;100;-17.78;1.52915;1.29939;0.000139078;320.81
2021-11-20 00:35:00+00;23;18411AMK-03;10;-17.17;0.27;197;0.1;0.78;-0.09;764.61;100;-17.17;1.60968;1.36456;0.000138646;321.2
2021-11-20 03:41:00+00;23;18411AMK-03;10;-15.71;1.37;148.1;0.85;2.1;0.19;763.55;97.42;-16.02;1.81802;1.53243;0.000137654;322.12
2021-11-20 06:48:00+00;23;18411AMK-03;10;-12.6;1.91;133;0.87;2.89;-0.03;761.8;91.63;-13.68;2.34404;1.95224;0.000135664;324.08
2021-11-20 09:54:00+00;23;18411AMK-03;10;-9.73;2.72;142.9;1.36;4.41;-0.2;761.11;100;-9.73;2.94583;2.42671;0.000134024;325.9
2021-11-20 13:01:00+00;23;18411AMK-03;10;-8.23;2.77;169.2;0.88;6.74;0.04;760.32;99.88;-8.24;3.31216;2.71304;0.000133102;326.86
2021-11-20 16:07:00+00;23;18411AMK-03;10;-7.55;3.22;183.4;1.25;4.98;-0.41;759.37;100;-7.55;3.49118;2.85236;0.000132584;327.28
2021-11-20 19:14:00+00;23;18411AMK-03;10;-6.98;3.86;193.5;2.03;5.76;-0.25;758.29;99.07;-7.1;3.64782;2.97395;0.000132101;327.64
2021-11-20 22:21:00+00;23;18411AMK-03;10;-6.61;2.3;202.6;0.77;3.63;-0.26;757.4;98.56;-6.8;3.75281;3.0553;0.000131755;327.87
2021-11-21 01:27:00+00;23;18411AMK-03;10;-6.1;2.98;193.9;1.06;5.39;-0.71;756.5;94.83;-6.79;3.90194;3.17065;0.000131337;328.18
2021-11-21 04:34:00+00;23;18411AMK-03;10;-6.1;3.63;213.7;2.06;5.12;-0.59;755.78;80.25;-8.94;3.90193;3.17064;0.000131212;328.14
2021-11-21 07:40:00+00;23;18411AMK-03;10;-5.24;1.7;167.8;0.94;2.48;-0.46;754.7;61.86;-11.4;4.16538;3.37385;0.000130586;328.63
2021-11-21 10:47:00+00;23;18411AMK-03;10;-7.43;0.62;135.5;0.15;1.48;0.13;755.05;73.75;-11.3;3.52359;2.87753;0.000131766;327.29
2021-11-21 13:53:00+00;23;18411AMK-03;10;-10.01;0.51;161.2;0.12;0.82;0.03;753.34;84.21;-12.16;2.8815;2.37625;0.000132799;325.7
2021-11-21 17:00:00+00;23;18411AMK-03;10;-9.74;1.13;163.6;0.51;1.76;0.03;751.31;84.39;-11.86;2.94339;2.4248;0.000132301;325.87
2021-11-21 20:06:00+00;23;18411AMK-03;10;-8.19;2.15;132.3;1.01;3.1;0.04;748.71;82.06;-10.7;3.32229;2.72093;0.000131046;326.84
2021-11-21 23:13:00+00;23;18411AMK-03;10;-8.13;2.67;144;0.96;4.27;-0.24;747.02;88.06;-9.75;3.33777;2.73299;0.000130719;326.89
2021-11-22 02:19:00+00;23;18411AMK-03;10;-8.42;1.59;159.8;0.48;3.16;0.12;744.78;91.68;-9.53;3.2634;2.67502;0.000130474;326.72
2021-11-22 05:26:00+00;23;18411AMK-03;10;-6.44;2.79;139.1;1.44;3.5;-0.06;742.26;84.84;-8.56;3.80171;3.09314;0.000129031;327.95
2021-11-22 08:32:00+00;23;18411AMK-03;10;-2.98;4.08;136.2;2.24;6.61;-0.03;739.78;80.06;-5.93;4.93435;3.96326;0.000126879;330.1
2021-11-22 11:39:00+00;23;18411AMK-03;10;-0.84;4.03;141.2;2.15;5.28;-0.19;738.6;90.02;-2.27;5.7764;4.60313;0.000125626;331.48
2021-11-22 14:45:00+00;23;18411AMK-03;10;0.76;2.54;153.6;0.99;4.72;-0.1;736.79;100;0.76;6.48681;5.13905;0.00012454;332.53
2021-11-22 17:52:00+00;23;18411AMK-03;10;0.52;5.68;198.7;2.43;9.01;0.15;737.37;100;0.52;6.37556;5.05534;0.000124754;332.37
2021-11-22 20:58:00+00;23;18411AMK-03;10;0.1;5.14;211.9;3.59;6.63;-0.4;739.77;94.31;-0.71;6.18495;4.91175;0.000125366;332.09
2021-11-23 00:05:00+00;23;18411AMK-03;10;-0.88;4.67;185;1.47;8.7;-0.09;741.13;88.19;-2.58;5.75962;4.59044;0.000126077;331.45
2021-11-23 03:12:00+00;23;18411AMK-03;10;-0.79;1.87;158.8;0.34;4.32;-0.3;740.8;89.28;-2.33;5.79756;4.61915;0.000125977;331.51
2021-11-23 06:18:00+00;23;18411AMK-03;10;-0.24;2.32;153.1;0.69;4.75;-0.1;738.83;95.9;-0.82;6.0343;4.79808;0.000125372;331.88
2021-11-23 09:25:00+00;23;18411AMK-03;10;-0.67;2.28;139.2;0.92;3.72;0.41;737.78;100;-0.67;5.84844;4.65763;0.000125403;331.62
2021-11-23 12:31:00+00;23;18411AMK-03;10;-0.79;1.31;206.2;0.74;2.45;-0.27;737.83;100;-0.79;5.79749;4.61909;0.00012547;331.55
2021-11-23 15:38:00+00;23;18411AMK-03;10;-1.44;1.34;254.9;0.22;2.24;-0.06;739.35;100;-1.44;5.52834;4.41519;0.000126048;331.14
2021-11-23 18:44:00+00;23;18411AMK-03;10;-2.18;3.51;233.5;1.97;4.6;-0.44;741.35;93.3;-3.11;5.23548;4.19271;0.000126754;330.65
2021-11-23 21:51:00+00;23;18411AMK-03;10;-3.2;3.39;225;0.96;5.15;-0.47;743.17;95.98;-3.74;4.85436;3.90219;0.000127571;330.02
2021-11-24 00:57:00+00;23;18411AMK-03;10;-4.11;2.85;210.5;1.22;5.88;-0.16;745.28;99.69;-4.15;4.53537;3.6581;0.000128387;329.45
2021-11-24 04:04:00+00;23;18411AMK-03;10;-4.07;4.11;216.8;2.1;7.04;-0.46;746.89;94.94;-4.75;4.54902;3.66857;0.000128645;329.46
2021-11-24 07:10:00+00;23;18411AMK-03;10;-3.69;3.55;202.4;1.74;4.83;0.05;748.26;82.76;-6.18;4.68028;3.7691;0.000128691;329.67
2021-11-24 10:17:00+00;23;18411AMK-03;10;-3.61;2.95;211.6;1.32;5.76;-0.17;748.85;88.12;-5.28;4.70835;3.79058;0.000128753;329.73
2021-11-24 13:23:00+00;23;18411AMK-03;10;-5.69;2.41;190.2;1.7;3.57;-0.13;749.04;95.38;-6.31;4.02551;3.26604;0.000129832;328.44
2021-11-24 16:30:00+00;23;18411AMK-03;10;-7.23;2.16;190.4;1.25;3.99;-0.11;749.5;96.3;-7.72;3.57822;2.91995;0.000130694;327.47
2021-11-24 19:36:00+00;23;18411AMK-03;10;-7.92;3.32;229.7;1.62;4.56;-0.38;750.1;97.11;-8.29;3.39259;2.77567;0.000131151;327.05
2021-11-24 22:43:00+00;23;18411AMK-03;10;-8.83;2.7;228;1.1;3.93;-0.31;750.85;95.36;-9.43;3.16089;2.59501;0.00013175;326.47
2021-11-25 01:49:00+00;23;18411AMK-03;10;-9.74;1.71;212.6;0.58;2.99;-0.2;751.71;95.29;-10.35;2.9434;2.4248;0.000132371;325.89
2021-11-25 04:56:00+00;23;18411AMK-03;10;-11.48;0.87;188.3;0.34;1.33;-0.03;751.51;97.54;-11.79;2.5643;2.12654;0.000133242;324.8
2021-11-25 08:02:00+00;23;18411AMK-03;10;-11.45;0.66;295.2;0.36;0.95;0.03;750.73;91.05;-12.61;2.57044;2.13139;0.000133087;324.81
2021-11-25 11:09:00+00;23;18411AMK-03;10;-13.04;0.38;76.5;0.28;0.48;-0.06;750.2;100;-13.04;2.26209;1.88718;0.000133827;323.82
2021-11-25 14:16:00+00;23;18411AMK-03;10;-15.77;0.65;182.5;0.47;0.82;-0.12;750.67;100;-15.77;1.8089;1.52511;0.000135362;322.09
2021-11-25 17:22:00+00;23;18411AMK-03;10;-17.6;0.85;216.3;0.62;1.3;-0.03;752.37;100;-17.6;1.55245;1.31826;0.000136658;320.93
2021-11-25 20:29:00+00;23;18411AMK-03;10;-17.01;1;191.7;0.55;1.51;-0.07;753.49;100;-17.01;1.63134;1.38206;0.000136541;321.3
2021-11-25 23:35:00+00;23;18411AMK-03;10;-16.42;1.7;224.5;0.92;2.55;0;756.25;100;-16.42;1.71381;1.44859;0.000136721;321.68
2021-11-26 02:42:00+00;23;18411AMK-03;10;-16.9;1.4;189.9;0.83;2.55;-0.02;759.1;100;-16.9;1.64648;1.39428;0.000137499;321.37
2021-11-26 05:48:00+00;23;18411AMK-03;10;-15.42;1.79;211.4;0.78;2.64;-0.16;761.15;96.8;-15.81;1.86214;1.56786;0.000137064;322.31
2021-11-26 08:55:00+00;23;18411AMK-03;10;-14.15;2.35;193.2;1.15;3.31;-0.2;762.46;94.33;-14.86;2.06697;1.73178;0.000136613;323.1
2021-11-26 12:01:00+00;23;18411AMK-03;10;-15.32;2.21;199.1;1.47;3.12;-0.03;764.34;100;-15.32;1.87761;1.58027;0.000137584;322.37
2021-11-26 15:08:00+00;23;18411AMK-03;10;-15.65;2.71;191.7;1.26;3.78;-0.09;765.11;100;-15.65;1.82709;1.53972;0.000137903;322.17
2021-11-26 18:14:00+00;23;18411AMK-03;10;-16.94;1.37;160.7;0.67;3.12;-0.27;765.34;100;-16.94;1.64102;1.38988;0.000138652;321.35
2021-11-26 21:21:00+00;23;18411AMK-03;10;-16.39;2.93;188.1;1.63;5.14;-0.16;765.3;99.78;-16.41;1.71817;1.45211;0.000138342;321.7
2021-11-27 00:27:00+00;23;18411AMK-03;10;-15.43;1.57;189.6;0.55;3.44;0.4;764.73;99.96;-15.43;1.86063;1.56665;0.000137715;322.31
2021-11-27 03:34:00+00;23;18411AMK-03;10;-13.88;1.57;184.8;0.68;2.52;-0.06;764.05;98.13;-14.11;2.11303;1.76854;0.000136752;323.28
2021-11-27 06:40:00+00;23;18411AMK-03;10;-11.48;2.25;180.7;1.03;4.08;0.19;763.06;94.37;-12.2;2.56442;2.12665;0.000135292;324.79
2021-11-27 09:47:00+00;23;18411AMK-03;10;-10.27;3.52;194.3;2.42;4.8;-0.5;761.03;99.52;-10.33;2.82307;2.33036;0.000134293;325.57
2021-11-27 12:53:00+00;23;18411AMK-03;10;-7.95;2.85;197;1.25;4.33;-0.44;758.99;100;-7.95;3.38484;2.76965;0.000132724;327.03
2021-11-27 16:00:00+00;23;18411AMK-03;10;-4.96;4.39;203.8;2.39;7.96;-0.22;756.75;100;-4.96;4.25454;3.44247;0.000130799;328.91
2021-11-27 19:07:00+00;23;18411AMK-03;10;-3.96;4.75;197.8;2.17;6.93;-0.42;756.19;100;-3.96;4.58685;3.69756;0.000130195;329.54
2021-11-27 22:13:00+00;23;18411AMK-03;10;-2.98;3.67;218.7;1.98;5.13;-0.67;756.88;100;-2.98;4.93471;3.96355;0.000129819;330.16
2021-11-28 01:20:00+00;23;18411AMK-03;10;-2.3;2.31;222.4;1.05;3.32;-0.27;758.54;100;-2.3;5.18968;4.15788;0.000129761;330.59
2021-11-28 04:26:00+00;23;18411AMK-03;10;-1.44;3.26;213.4;1.67;4.92;-0.23;759.5;98.31;-1.67;5.52882;4.41557;0.000129493;331.13
2021-11-28 07:33:00+00;23;18411AMK-03;10;-0.62;2.35;239.3;1.15;3.96;0.23;760.41;92.85;-1.63;5.87035;4.67422;0.000129236;331.62
2021-11-28 10:39:00+00;23;18411AMK-03;10;-0.69;3.36;252.1;1.34;5.71;-0.01;762.43;95.04;-1.39;5.84053;4.65168;0.000129616;331.58
2021-11-28 13:46:00+00;23;18411AMK-03;10;-0.77;3.65;262.9;1.7;4.98;-0.28;763.59;94.23;-1.58;5.80659;4.626;0.000129854;331.53
2021-11-28 16:52:00+00;23;18411AMK-03;10;-1.21;1.1;244.4;0.53;1.88;0.16;764.8;94.86;-1.93;5.62291;4.48692;0.000130282;331.25
2021-11-28 19:59:00+00;23;18411AMK-03;10;-1.56;1.18;249.6;0.39;2.22;0.09;765.19;95.41;-2.19;5.48048;4.3789;0.000130526;331.04
2021-11-28 23:05:00+00;23;18411AMK-03;10;-2.32;1;191.3;0.33;1.62;-0.06;764.96;97.19;-2.71;5.18216;4.15216;0.000130872;330.56
2021-11-29 02:12:00+00;23;18411AMK-03;10;-3.79;4.4;194.7;1.92;5.56;-0.57;764.51;100;-3.79;4.64575;3.74268;0.000131544;329.65
2021-11-29 05:18:00+00;23;18411AMK-03;10;-5.58;3.41;198.9;0.8;5.34;-0.11;764.08;99.75;-5.61;4.05955;3.2923;0.000132388;328.52
2021-11-29 08:25:00+00;23;18411AMK-03;10;-6.5;3.05;192.5;0.69;4.92;-0.26;763.15;92.98;-7.45;3.78464;3.07994;0.000132701;327.92
2021-11-29 11:31:00+00;23;18411AMK-03;10;-7.89;3.59;193.7;2.27;5.56;-0.48;763.01;91.71;-9;3.40066;2.78197;0.000133397;327.05
2021-11-29 14:38:00+00;23;18411AMK-03;10;-7.08;3.2;193.8;2.15;4.56;-0.28;761.53;74.43;-10.84;3.61994;2.95233;0.000132718;327.51
2021-11-29 17:44:00+00;23;18411AMK-03;10;-6.91;3.23;196.9;1.78;4.38;-0.56;760.47;69.49;-11.54;3.66752;2.98922;0.000132445;327.6
2021-11-29 20:51:00+00;23;18411AMK-03;10;-6.66;3.23;190.2;1.04;6.67;-0.09;759.36;66.86;-11.78;3.7385;3.04422;0.000132123;327.76
2021-11-29 23:57:00+00;23;18411AMK-03;10;-5.9;2.8;193.4;1.03;5.12;-0.36;758.09;64.13;-11.58;3.96188;3.21694;0.000131512;328.22
2021-11-30 03:04:00+00;23;18411AMK-03;10;-8.51;4.16;192.7;2.8;5.63;-0.51;757.59;74.67;-12.18;3.2408;2.6574;0.000132769;326.62
2021-11-30 06:11:00+00;23;18411AMK-03;10;-8.12;3.15;214.7;1.11;4.05;-0.49;757.35;65.11;-13.5;3.34051;2.73513;0.000132525;326.84
2021-11-30 09:17:00+00;23;18411AMK-03;10;-6.83;2.23;196.1;1.01;3.55;-0.03;757.37;67.92;-11.75;3.69006;3.00669;0.000131863;327.65
2021-11-30 12:24:00+00;23;18411AMK-03;10;-6.11;3.99;213.4;2.61;4.85;-0.6;758.17;72.58;-10.22;3.899;3.16837;0.000131633;328.12
2021-11-30 15:30:00+00;23;18411AMK-03;10;-5.75;1.42;234.8;1.04;1.96;0.21;758.8;79.6;-8.7;4.00736;3.25205;0.000131558;328.36
2021-11-30 18:37:00+00;23;18411AMK-03;10;-6.93;2.12;194.9;0.66;3.54;-0.38;759.48;84.78;-9.06;3.66187;2.98485;0.000132283;327.63
2021-11-30 21:43:00+00;23;18411AMK-03;10;-6.51;1.07;235.8;0.32;2.02;-0.14;759.91;84.95;-8.62;3.78169;3.07766;0.000132141;327.89
2021-12-01 00:50:00+00;23;18411AMK-03;10;-7.23;2.35;191.8;1.53;3.1;-0.51;760.55;88.95;-8.73;3.57839;2.92009;0.000132624;327.46
2021-12-01 03:56:00+00;23;18411AMK-03;10;-6.35;2.14;181.1;0.75;3.3;0;760.28;90.6;-7.63;3.82825;3.11368;0.000132123;328.01
2021-12-01 07:03:00+00;23;18411AMK-03;10;-5.36;2.88;202.3;1.09;4.51;-0.18;759.09;71.26;-9.73;4.12777;3.34488;0.000131409;328.58
2021-12-01 10:09:00+00;23;18411AMK-03;10;-7.19;2.51;176.5;1.53;4.4;-0.38;759.28;79.97;-10.05;3.58941;2.92864;0.000132382;327.46
2021-12-01 13:16:00+00;23;18411AMK-03;10;-7.47;3.96;190.3;2.87;6.05;-0.45;758.93;87.62;-9.17;3.51279;2.86915;0.000132465;327.3
2021-12-01 16:22:00+00;23;18411AMK-03;10;-6.72;4.93;180.5;2.78;6.88;-0.52;757.86;88.77;-8.26;3.72132;3.03092;0.000131892;327.78
2021-12-01 19:29:00+00;23;18411AMK-03;10;-5.93;4.43;193.1;2.59;5.76;-0.43;756.92;83.68;-8.24;3.95282;3.20995;0.000131323;328.26
2021-12-01 22:35:00+00;23;18411AMK-03;10;-5.43;3.54;186;2;5.51;-0.1;756.44;78.48;-8.57;4.10588;3.32801;0.000130985;328.56
2021-12-02 01:42:00+00;23;18411AMK-03;10;-4.78;3.17;196.1;1.6;4.38;-0.03;755.75;77.14;-8.16;4.31272;3.4872;0.000130535;328.96
2021-12-02 04:48:00+00;23;18411AMK-03;10;-4.8;3.24;191.5;1.65;4.76;-0.38;755.25;72.56;-8.96;4.30621;3.48219;0.000130458;328.94
2021-12-02 07:55:00+00;23;18411AMK-03;10;-3.26;3.27;198.9;0.57;6.16;-0.51;754.55;69;-8.12;4.83297;3.88586;0.000129559;329.89
2021-12-02 11:02:00+00;23;18411AMK-03;10;-4.23;0.94;179.1;0.33;1.6;0.38;752.52;81.89;-6.85;4.49486;3.62704;0.000129698;329.32
2021-12-02 14:08:00+00;23;18411AMK-03;10;-3.37;1.56;168.9;0.87;2.98;-0.2;750.8;76.77;-6.86;4.79345;3.85565;0.000128969;329.84
2021-12-02 17:15:00+00;23;18411AMK-03;10;-3.08;1.44;135.7;0.28;2.9;-0.01;748.13;72.91;-7.25;4.89799;3.93551;0.000128364;330.01
2021-12-02 20:21:00+00;23;18411AMK-03;10;-1.29;1.63;196.7;0.34;2.94;-0.26;745.72;65.82;-6.85;5.58961;4.46166;0.000127063;331.11
2021-12-02 23:28:00+00;23;18411AMK-03;10;2.12;3;181.8;1.64;3.97;-0.13;743.01;57.13;-5.47;7.15067;5.637;0.000124932;333.2
2021-12-03 02:34:00+00;23;18411AMK-03;10;2.37;4.93;198.4;3.31;7.4;-0.67;742.29;66.92;-3.14;7.27899;5.73294;0.000124689;333.39
2021-12-03 05:41:00+00;23;18411AMK-03;10;2.83;3.77;207.2;1.59;5.32;-0.46;742.6;76.69;-0.85;7.52048;5.91327;0.000124518;333.73
2021-12-03 08:47:00+00;23;18411AMK-03;10;2.38;5.52;220.4;3.52;7.5;-0.49;743.11;90.44;0.98;7.28419;5.73683;0.000124822;333.51
2021-12-03 11:54:00+00;23;18411AMK-03;10;2.17;2.36;229.2;1.1;3.76;-0.14;743.9;96.18;1.63;7.17621;5.6561;0.000125057;333.4
2021-12-03 15:00:00+00;23;18411AMK-03;10;1.63;3.41;223.7;2.07;5.45;-0.46;744.86;91.76;0.43;6.90498;5.45302;0.000125483;333.04
2021-12-03 18:07:00+00;23;18411AMK-03;10;-0.87;6.73;246;3.24;13.41;-0.59;747.14;69.23;-5.79;5.76398;4.59374;0.000127098;331.38
2021-12-03 21:13:00+00;23;18411AMK-03;10;-2.67;3.81;233.7;2.02;7.16;-0.75;749.76;82.26;-5.27;5.04936;4.05099;0.00012844;330.3
2021-12-04 00:20:00+00;23;18411AMK-03;10;-2.56;3.01;214.7;1.94;4.03;0.16;751.21;91.78;-3.71;5.0907;4.08249;0.000128634;330.4
2021-12-04 03:26:00+00;23;18411AMK-03;10;-3.6;3.2;211.8;0.68;5.31;-0.12;752.82;98.04;-3.86;4.71195;3.79333;0.000129432;329.77
2021-12-04 06:33:00+00;23;18411AMK-03;10;-2.57;3.82;230.8;2.14;5.86;-0.37;754.15;90.95;-3.84;5.08699;4.07967;0.000129144;330.39
2021-12-04 09:39:00+00;23;18411AMK-03;10;-2.63;2.25;240.6;1.32;3.48;-0.16;756.15;91.62;-3.8;5.06449;4.06252;0.000129517;330.35
2021-12-04 12:46:00+00;23;18411AMK-03;10;-3.69;3.28;249;0.84;6.42;-0.61;758.73;93.2;-4.63;4.68049;3.76927;0.000130496;329.69
2021-12-04 15:52:00+00;23;18411AMK-03;10;-5.54;1.26;232.1;0.42;2.73;-0.04;760.8;97.18;-5.91;4.07184;3.30178;0.000131798;328.54
2021-12-04 18:59:00+00;23;18411AMK-03;10;-6.7;1.83;194.7;0.82;3.19;-0.38;761.4;100;-6.7;3.72709;3.03538;0.000132499;327.82
2021-12-04 22:06:00+00;23;18411AMK-03;10;-4.74;2.23;208.9;1.54;3.08;-0.41;760.45;100;-4.74;4.32583;3.49728;0.000131328;329.05
2021-12-05 01:12:00+00;23;18411AMK-03;10;-3.39;2.11;194.2;0.21;4.08;0.16;758.65;98.12;-3.65;4.78647;3.85033;0.000130331;329.89
2021-12-05 04:19:00+00;23;18411AMK-03;10;-1.7;5.78;196.6;3.03;7.97;-0.61;756.14;95.54;-2.32;5.4242;4.33616;0.000129048;330.95
2021-12-05 07:25:00+00;23;18411AMK-03;10;-1.26;5.37;196.7;2.63;9.58;-0.26;754.58;95.29;-1.91;5.60212;4.47115;0.000128561;331.23
2021-12-05 10:32:00+00;23;18411AMK-03;10;-0.33;2.46;198.9;1.27;4.12;-0.16;753.23;98.05;-0.6;5.99535;4.76868;0.000127868;331.83
2021-12-05 13:38:00+00;23;18411AMK-03;10;0.86;2.66;205.1;1.22;4.02;-0.37;752.52;95.46;0.22;6.53412;5.17465;0.000127158;332.56
2021-12-05 16:45:00+00;23;18411AMK-03;10;1.37;2.25;206.5;0.6;5.19;-0.09;752.5;94.82;0.63;6.77787;5.35771;0.000126903;332.88
2021-12-05 19:51:00+00;23;18411AMK-03;10;1.61;1.72;218.8;0.36;2.97;0;751.65;96.91;1.18;6.89532;5.44578;0.000126641;333.05
2021-12-05 22:58:00+00;23;18411AMK-03;10;1.86;4.04;226.7;1.66;6.43;-0.4;750.99;97.29;1.48;7.01957;5.53888;0.000126406;333.21
2021-12-06 02:04:00+00;23;18411AMK-03;10;0.58;2.95;227.5;1.68;3.81;-0.39;752;100;0.58;6.40361;5.07648;0.000127208;332.41
2021-12-06 05:11:00+00;23;18411AMK-03;10;0.56;2.79;219.9;1.35;4.33;-0.55;752.9;99.37;0.48;6.39441;5.06955;0.000127371;332.39
2021-12-06 08:17:00+00;23;18411AMK-03;10;0.56;1.34;211;0.76;2.45;0.05;752.99;97.76;0.25;6.39441;5.06955;0.000127386;332.39
2021-12-06 11:24:00+00;23;18411AMK-03;10;0.01;0.64;200.5;0.31;0.98;-0.03;753.07;100;0.01;6.14511;4.88171;0.000127672;332.05
2021-12-06 14:30:00+00;23;18411AMK-03;10;-0.17;1.29;187;0.29;2.28;-0.27;752.31;100;-0.17;6.06539;4.82156;0.000127632;331.93
2021-12-06 17:37:00+00;23;18411AMK-03;10;-0.76;0.9;147.4;0.36;1.35;-0.35;750.64;100;-0.76;5.81051;4.62895;0.00012764;331.57
2021-12-06 20:43:00+00;23;18411AMK-03;10;-2.12;1.38;189.7;0.59;1.86;-0.18;749.36;100;-2.12;5.25888;4.21052;0.000128097;330.7
2021-12-06 23:50:00+00;23;18411AMK-03;10;-3.21;0.87;192.7;0.54;1.96;-0.04;748.83;100;-3.21;4.85087;3.89953;0.00012855;330.02
2021-12-07 02:57:00+00;23;18411AMK-03;10;-7.46;4.1;326.9;3.05;5.05;0.12;751.06;100;-7.46;3.51538;2.87116;0.000131084;327.34
2021-12-07 06:03:00+00;23;18411AMK-03;10;-10.95;2.43;287.9;1.09;4.12;0.09;753.74;95.07;-11.58;2.6749;2.21378;0.00013336;325.13
2021-12-07 09:10:00+00;23;18411AMK-03;10;-12.65;2.1;305.9;1.65;2.33;0.02;755.51;97.39;-12.97;2.33455;1.94471;0.000134569;324.06
2021-12-07 12:16:00+00;23;18411AMK-03;10;-15.41;2.87;315.1;2.18;3.47;0.02;758.3;99.5;-15.47;1.86366;1.56908;0.000136545;322.31
2021-12-07 15:23:00+00;23;18411AMK-03;10;-17.52;1.76;287.1;0.97;2.62;0.25;761.14;100;-17.52;1.563;1.3268;0.000138209;320.98
2021-12-07 18:29:00+00;23;18411AMK-03;10;-18.81;2.53;279.9;1.48;4.4;-0.17;764.23;100;-18.81;1.40132;1.19559;0.000139485;320.16
2021-12-07 21:36:00+00;23;18411AMK-03;10;-19.83;1.27;275.2;0.99;1.56;-0.1;766.73;98.7;-19.98;1.28427;1.10013;0.000140513;319.51
2021-12-08 00:42:00+00;23;18411AMK-03;10;-20.88;1.45;229.6;1.01;1.86;-0.35;768.66;100;-20.88;1.17299;1.00899;0.000141461;318.84
2021-12-08 03:49:00+00;23;18411AMK-03;10;-20.01;2.02;194.3;1.19;2.93;-0.29;769.05;98.87;-20.14;1.26456;1.08402;0.00014104;319.4
2021-12-08 06:55:00+00;23;18411AMK-03;10;-17.85;1.47;223.4;0.98;2.5;-0.33;767.99;89.56;-19.14;1.52016;1.29211;0.000139637;320.75
2021-12-08 10:02:00+00;23;18411AMK-03;10;-18.04;2.25;227.1;1.02;3.94;-0.22;769.17;96.83;-18.42;1.49596;1.27249;0.000139957;320.64
2021-12-08 13:08:00+00;23;18411AMK-03;10;-18.84;1.04;217.4;0.46;1.61;-0.19;770.61;100;-18.84;1.39779;1.19272;0.000140667;320.14
2021-12-08 16:15:00+00;23;18411AMK-03;10;-18.55;1.21;248;0.74;1.57;-0.39;772.02;99.62;-18.6;1.4327;1.22111;0.000140762;320.32
2021-12-08 19:21:00+00;23;18411AMK-03;10;-19.08;2.11;255.1;1.2;3.05;-0.04;772.56;100;-19.08;1.36949;1.16967;0.000141159;319.98
2021-12-08 22:28:00+00;23;18411AMK-03;10;-19.54;1.48;248.2;0.93;2.23;-0.18;772.94;100;-19.54;1.31666;1.12659;0.000141488;319.69
2021-12-09 01:34:00+00;23;18411AMK-03;10;-17.96;2.04;219.6;0.93;3.06;-0.17;773.29;99.98;-17.96;1.50614;1.28074;0.000140663;320.7
